query_id,query,query_type,label
352,What is the ISO 3166-2 code for Schwarzenburg (Breisgau) and in which administrative territorial entity is it located?,c2rpqs,-1
353,What is the ISO 3166-2 code of Vrchoslav and in which administrative territorial entity is it located?,c2rpqs,-1
354,What is the ISO 3166-2 code of Eskilsø and in which administrative territorial entity is Eskilsø located?,c2rpqs,-1
355,What ISO 3166-2 code is associated with the Genossenschaftliches Archiv?,c2rpqs,-1
356,What is the ISO 3166-2 code of Holzhausen-Externsteine and what administrative territorial entity is it located in?,c2rpqs,-1
357,What are the ISO 3166-2 codes for the administrative territorial entities in which Thilhove is located?,c2rpqs,-1
358,What is the ISO 3166-2 code of the administrative territorial entity in which Holzhausen is located?,c2rpqs,-1
359,What is the ISO 3166-2 code of the administrative territorial entity where Horn is located?,c2rpqs,-1
360,What is the ISO 3166-2 code for the administrative territorial entity in which Humfeld is located?,c2rpqs,-1
361,What is the ISO 3166-2 code for Höntrup and in which administrative territorial entity is it located?,c2rpqs,-1
362,What is the ISO 3166-2 code of Hörstmar and in which administrative territorial entity is it located?,c2rpqs,-1
363,What is the ISO 3166-2 code for the administrative territorial entity in which the Staatsarchiv Bamberg is located?,c2rpqs,-1
364,What is the ISO 3166-2 code of Brunsberg?,c2rpqs,-1
365,What is the ISO 3166-2 code for the administrative territorial entity where Kleppelshagen is located?,c2rpqs,-1
366,What is the ISO 3166-2 code for the administrative territorial entity that the building located at 11 Place du Parlement in Rennes is located in?,c2rpqs,-1
367,What is the ISO 3166-2 code for the administrative territorial entity where Al Hadabi is located?,c2rpqs,-1
368,What is the ISO 3166-2 code of Ash Shaykh?,c2rpqs,-1
369,What is the ISO 3166-2 code for Glüsingen?,c2rpqs,-1
370,Which administrative territorial entity does the Empire of Brazil belong to according to ISO 3166-2 code?,c2rpqs,-1
371,What are the ISO 3166-2 codes for the administrative territorial entities in which Gödenstorf is located?,c2rpqs,-1
372,What is the ISO 3166-2 code for Osbysjön and in which administrative territorial entity is it located?,c2rpqs,-1
373,What is the ISO 3166-2 code of the administrative territorial entity where St. Nicholas Church in Fehmarn is located?,c2rpqs,-1
374,Where is the Mittlerer Schwarzwald located in terms of the ISO 3166-2 code?,c2rpqs,-1
375,What is the ISO 3166-2 code for Kaiserstuhl?,c2rpqs,-1
376,What is the ISO 3166-2 code for Bötersheim and in which administrative territorial entity is it located?,c2rpqs,-1
377,What is the ISO 3166-2 code for places located in Elsen or its administrative territorial entities?,c2rpqs,-1
378,What are the ISO 3166-2 codes for the administrative territorial entities in which Gemeinde- und Zentralbücherei Seevetal-Meckelfeld is located?,c2rpqs,-1
379,What are the ISO 3166-2 codes for the administrative territorial entities in which Bücherei Elbmarsch is located?,c2rpqs,-1
380,What are the ISO 3166-2 codes for the administrative territorial entities in which Karmelitenbibliothek is located?,c2rpqs,-1
381,What are the ISO 3166-2 codes for the administrative territorial entities in which Bücherei im Rathaus Neu Wulmstorf is located?,c2rpqs,-1
382,What are the ISO 3166-2 codes for the administrative territorial entities in which Katholische Öffentliche Bücherei St. Anna is located?,c2rpqs,-1
383,What is the ISO 3166-2 code for the University Archive Bamberg's located administrative territorial entity?,c2rpqs,-1
384,"What are the ISO 3166-2 codes for the administrative territorial entities in which Priesterseminar Bamberg, Bibliothek is located?",c2rpqs,-1
385,What is the ISO 3166-2 code for the Metropolitan Chapter Bamberg Library's administrative territorial entity?,c2rpqs,-1
386,What is the ISO 3166-2 code of the administrative territorial entity where the library of the Oberlandesgericht Bamberg is located?,c2rpqs,-1
387,What is the ISO 3166-2 code for Limberg and in which administrative territorial entity is Limberg located?,c2rpqs,-1
388,In which administrative territorial entity is Jabal A‘wās located?,c2rpqs,-1
389,What is the ISO 3166-2 code of the administrative territorial entity where Jabal Shi‘bat al Khāwī is located?,c2rpqs,-1
390,What is the ISO 3166-2 code of the administrative territorial entity where Jabal Maswar is located?,c2rpqs,-1
391,What is the ISO 3166-2 code of the administrative territorial entity where Jabal al Kawlah is located in?,c2rpqs,-1
392,What is the ISO 3166-2 code for Jabal ‘Arḑ Qādim?,c2rpqs,-1
393,What is the ISO 3166-2 code of the administrative territorial entity Jabal al Yājūrah?,c2rpqs,-1
394,What is the ISO 3166-2 code for the administrative territorial entity that Jabal Nuqum is located in?,c2rpqs,-1
395,What is the ISO 3166-2 code for Jabal an Nahdayn?,c2rpqs,-1
396,What is the ISO 3166-2 code for Jabal Shi‘b az Zahrā’?,c2rpqs,-1
397,What is the ISO 3166-2 code for the location of Hiddesen in Wikidata?,c2rpqs,-1
398,What is the ISO 3166-2 code for Hornoldendorf?,c2rpqs,-1
399,What is the ISO 3166-2 code for Februarigatan?,c2rpqs,-1
400,What is the ISO 3166-2 code of Grytefotsvägen and in what administrative territorial entity is it located?,c2rpqs,-1
401,What is the ISO 3166-2 code of the administrative territorial entity where Chiesa San Martino is located in?,c2rpqs,-1
402,What is the ISO 3166-2 code of the administrative territorial entity where Niche of St. Philip Neri is located in?,c2rpqs,-1
403,What are the ISO 3166-2 codes for the administrative territorial entities in which Pfarrhof is located?,c2rpqs,-1
404,What is the ISO 3166-2 code of Bildstock and in which administrative territorial entity is it located?,c2rpqs,-1
405,What is the administrative territorial entity where the location Scheune is situated in based on its ISO 3166-2 code?,c2rpqs,-1
406,What is the ISO 3166-2 code of the administrative territorial entity where Hoftor is located?,c2rpqs,-1
407,What is the ISO 3166-2 code for the administrative territorial entity where the Mariensäule is located?,c2rpqs,-1
408,What is the ISO 3166-2 code for Großgründlacher Hauptstraße 37?,c2rpqs,-1
409,What are the ISO 3166-2 codes for the administrative territorial entities in which Pinien-Relief is located?,c2rpqs,-1
410,What is the ISO 3166-2 code for the administrative territorial entity Amtsgericht Emmendingen?,c2rpqs,-1
411,In which administrative territorial entity is the Amtsgericht Kenzingen located?,c2rpqs,-1
412,What is the ISO 3166-2 code for the Local Court in Stuttgart?,c2rpqs,-1
413,What are the ISO 3166-2 codes for the administrative territorial entities in which Amtsgericht Stuttgart-Bad Cannstatt is located?,c2rpqs,-1
414,What are the ISO 3166-2 codes for the administrative territorial entities in which Amtsgericht Waldkirch is located?,c2rpqs,-1
415,What is the ISO 3166-2 code for Bahlingen am Kaiserstuhl and in which administrative territorial entity is it located?,c2rpqs,-1
416,What is the ISO 3166-2 code for Anykščiai Regional Park?,c2rpqs,-1
417,Which administrative territorial entity is the Höxter Rathaus station located in with the ISO 3166-2 code?,c2rpqs,-1
418,What is the ISO 3166-2 code for Brackel?,c2rpqs,-1
419,What is the ISO 3166-2 code for Llandough and in which administrative territorial entity is it located?,c2rpqs,-1
420,What is the ISO 3166-2 code for the administrative territorial entity where the Wismar Observation Tower is located?,c2rpqs,-1
421,What is the ISO 3166-2 code for the street calle de Arturo Soria and in which administrative territorial entity is it located?,c2rpqs,-1
422,What is the ISO 3166-2 code for Borstel and in which administrative territorial entity is it located?,c2rpqs,-1
423,What is the ISO 3166-2 code of the administrative territorial entity where Flesberg Municipality is located?,c2rpqs,-1
424,What is the ISO 3166-2 code for Hohenhausen and in which administrative territorial entity is it located?,c2rpqs,-1
425,What is the ISO 3166-2 code for Brunsberg and in which administrative territorial entity is Brunsberg located?,c2rpqs,-1
426,Which administrative territorial entity do the beech forests in Rosengarten belong to?,c2rpqs,-1
427,What are the KML files associated with instances or subclasses of humans in Wikidata?,c2rpqs,-1
428,What are the instances of anime and their corresponding place of birth or coordinate location?,c2rpqs,-1
429,What are the national sports teams that are associated with road bicycle racing?,c2rpqs,-1
430,What are all the airports located within a city?,c2rpqs,-1
431,What villages are located in the People's Republic of China?,c2rpqs,-1
432,"What are the scholarly articles, publication dates, and main subjects of these articles in Wikidata?",c2rpqs,-1
433,What scholarly articles have been published on a specific subject and when were they published?,c2rpqs,-1
